1	32.64018504	-96.98876074
2	32.68707391	-96.97513707
3	32.66395747	-96.97946905
4	32.64271606	-96.96709581
5	32.67724601	-96.94858673
6	32.73763723	-96.97207769
7	32.71769819	-96.96160048
8	32.73249163	-96.98948223
9	32.69507299	-96.95136338
10	33.00830899	-96.83562803
11	32.7712857	-96.90865592
12	32.75800342	-96.92156546
13	32.75759968	-96.90983251
14	32.74155058	-96.92319964
15	32.73168364	-96.93541792
16	32.74441115	-96.89597419
17	32.745779	-96.90653086
18	32.77112521	-96.88673705
19	32.7570419	-96.88521047
20	32.76286424	-96.89439106
21	32.7460448	-96.88597677
22	32.77186332	-96.86867486
23	32.77740133	-96.86384966
24	32.77158643	-96.86009333
25	32.76568545	-96.86548096
26	32.78237251	-96.86963492
27	32.78267168	-96.86082277
28	32.77594606	-96.85207999
29	32.76899898	-96.85216717
30	32.76112265	-96.85397599
31	32.7833183	-96.8523023
32	32.77577962	-96.84207095
33	32.76969576	-96.84274831
34	32.76614247	-96.84223764
35	32.77065523	-96.83084373
36	32.77641423	-96.82865451
37	32.77207119	-96.8227083
38	32.7804442	-96.84189733
39	32.78307284	-96.83069367
40	32.77750988	-96.81616858
41	32.76456124	-96.82992428
42	32.76626893	-96.81835086
43	32.76127965	-96.81966342
44	32.76758824	-96.81011711
45	32.76162351	-96.81166054
46	32.77111637	-96.80407036
47	32.76494564	-96.79878309
48	32.76100162	-96.79992839
49	32.75569806	-96.80362956
50	32.77087809	-96.79645079
51	32.76895054	-96.79857737
52	32.76535095	-96.79439981
53	32.75787612	-96.7919241
54	32.76749998	-96.79208487
55	32.76250443	-96.78889159
56	32.75523662	-96.78408663
57	32.77265078	-96.79349927
58	32.76961042	-96.78932527
59	32.76666816	-96.78484913
60	32.77355	-96.78932446
61	32.77129774	-96.78574544
62	32.76558745	-96.77855832
63	32.7620458	-96.7816454
64	32.77227883	-96.78128936
65	32.76523314	-96.76973424
66	32.76122122	-96.77314279
67	32.75848954	-96.77659266
68	32.76232801	-96.76675461
69	32.75360821	-96.76762097
70	32.74946386	-96.77269262
71	32.76948255	-96.77852886
72	32.76804821	-96.77276275
73	32.7724284	-96.76770293
74	32.77166904	-96.77562004
75	32.77614813	-96.77175745
76	32.77975816	-96.76944918
77	32.77512698	-96.7635887
78	32.7697417	-96.76466462
79	32.75927705	-96.7635335
80	32.76689616	-96.76042253
81	32.77668629	-96.75447297
82	32.77116234	-96.7528062
83	32.763834	-96.75573411
84	32.77641975	-96.74536008
85	32.77042083	-96.74293183
86	32.76359545	-96.74330911
87	32.75652556	-96.75768881
88	32.75351166	-96.76174087
89	32.78106987	-96.74261033
90	32.77192375	-96.73403586
91	32.63932459	-96.73957645
92	32.66246833	-96.745645
93	32.67029644	-96.73970041
94	32.67425906	-96.73313873
95	32.71627512	-96.70890577
96	32.72133713	-96.72515938
97	32.70383702	-96.72059639
98	32.73505523	-96.7427137
99	32.71654387	-96.74529876
100	32.73554943	-96.72666271
101	32.69635497	-96.73399005
102	32.74390535	-96.71556666
103	32.99434519	-96.77493772
104	32.99910833	-96.75765591
105	33.00006387	-96.77724393
106	32.99197788	-96.76222241
107	32.7719046	-96.7238735
108	32.7613441	-96.7356214
109	32.68984964	-96.74412114
110	32.6837326	-96.71146697
111	32.7503023	-96.73894308
112	32.75684333	-96.71795146
113	32.74241574	-96.70492489
114	32.73016009	-96.71338712
115	32.69104816	-96.68697442
116	32.7080502	-96.70509773
117	32.85910648	-96.71432511
118	32.83765695	-96.72293054
119	32.84303347	-96.7140243
120	32.82930669	-96.71211816
121	32.81821184	-96.72849105
122	32.85964534	-96.73523177
123	32.86849966	-96.73062152
124	32.88192596	-96.73218528
125	32.8756092	-96.72614888
126	32.86610312	-96.72716367
127	32.86345453	-96.72209525
128	32.90203302	-96.72360792
129	32.89762621	-96.72527149
130	32.8973462	-96.71865298
131	32.89518517	-96.73568915
132	32.89085803	-96.73266485
133	32.90503548	-96.73310169
134	32.91197409	-96.74089192
135	32.90642691	-96.72243237
136	32.85049464	-96.73580848
137	32.84021538	-96.73161071
138	32.79403559	-96.71881953
139	32.79979492	-96.7221377
140	32.78854414	-96.72321238
141	32.80165866	-96.73164152
142	32.79236107	-96.73337554
143	32.8112852	-96.71920545
144	32.78759322	-96.73334168
145	32.80701319	-96.71225086
146	32.7711635	-96.71532033
147	32.87132461	-96.73417323
148	32.87342633	-96.73787718
149	32.87955728	-96.74412463
150	32.88176918	-96.73834358
151	32.89074585	-96.7277764
152	32.88986133	-96.72292494
153	32.81114467	-96.73461153
154	32.8174918	-96.73308715
155	32.91194713	-96.73158063
156	32.90655209	-96.71390897
157	32.90171508	-96.71260488
158	32.73698773	-96.7036072
159	32.73088441	-96.70517496
160	32.78057954	-96.73308623
161	32.78108702	-96.72289774
162	32.77716863	-96.70906208
163	32.78840771	-96.71215599
164	32.92032281	-96.73800326
165	32.9212587	-96.74625372
166	32.71577193	-96.69344742
167	32.68963407	-96.66831406
168	32.66949772	-96.66473507
169	32.9203577	-96.72697935
170	32.92616923	-96.71499991
171	32.91484597	-96.71404312
172	32.91294206	-96.72315276
173	32.91596154	-96.73879982
174	32.91334113	-96.70535789
175	32.70898661	-96.69363132
176	32.89561599	-96.71499744
177	32.88969037	-96.71251096
178	32.88252691	-96.72720778
179	32.87304992	-96.72147057
180	32.8674947	-96.71433291
181	32.90422602	-96.70515785
182	32.89717919	-96.70599049
183	32.83897978	-96.70179273
184	32.86043716	-96.70467295
185	32.85312636	-96.7099444
186	32.84647415	-96.70644968
187	32.88277356	-96.72131145
188	32.87529121	-96.71329686
189	32.76667617	-96.709663
190	32.7681626	-96.70295665
191	32.76762757	-96.69565531
192	32.76085205	-96.69096788
193	32.75920227	-96.67792256
194	32.75435902	-96.69685244
195	32.76673637	-96.68685927
196	32.77304974	-96.67729752
197	32.76606113	-96.674366
198	32.77375064	-96.66896786
199	32.7658539	-96.66111258
200	32.76503999	-96.65155969
201	32.75610529	-96.66113824
202	32.75460849	-96.64424833
203	32.75213958	-96.65249014
204	32.74149324	-96.66129273
205	32.63957502	-96.94804982
206	32.62620833	-96.94926043
207	32.65231509	-96.88368
208	32.64981704	-96.87492836
209	32.64033102	-96.87200684
210	32.64003001	-96.86145002
211	32.6672114	-96.84840479
212	32.66698143	-96.86148164
213	32.65409164	-96.86145029
214	32.68209964	-96.86940406
215	32.68875598	-96.85173044
216	32.68328477	-96.85478629
217	32.69520135	-96.84811195
218	32.67676988	-96.85251692
219	32.66860093	-96.8748463
220	32.63883862	-96.84903444
221	32.69474302	-96.86567834
222	32.69710701	-96.85413545
223	32.70804512	-96.85278609
224	32.70163146	-96.86557958
225	32.69712401	-96.87649117
226	32.71266002	-96.86152407
227	32.71719254	-96.85286709
228	32.71668762	-96.84435998
229	32.70944381	-96.84438096
230	32.70214905	-96.84662194
231	32.76200993	-96.86527721
232	32.67764715	-96.84481246
233	32.66818122	-96.8345105
234	32.65811119	-96.84401416
235	32.65111566	-96.85236657
236	32.6459668	-96.84725704
237	32.65129293	-96.84400195
238	32.64507927	-96.83463016
239	32.73322998	-96.84440178
240	32.726841	-96.84949278
241	32.72979632	-96.84018822
242	32.72383955	-96.84093033
243	32.72184547	-96.86126742
244	32.72226142	-96.85083221
245	32.72644766	-96.86073817
246	32.73119651	-96.8534738
247	32.75298101	-96.86265933
248	32.7539856	-96.85163348
249	32.75798309	-96.85963742
250	32.7616844	-96.84679828
251	32.75646602	-96.84110285
252	32.63778417	-96.83181046
253	32.73814897	-96.84858929
254	32.73209109	-96.86028359
255	32.73809747	-96.86017447
256	32.73798092	-96.8548884
257	32.74384725	-96.85125501
258	32.74523398	-96.85990154
259	32.7477175	-96.84940269
260	32.75171247	-96.84308321
261	32.7464618	-96.84074661
262	32.73939981	-96.84099311
263	32.64496185	-96.82632253
264	32.65212335	-96.8269737
265	32.6450129	-96.81451568
266	32.65844528	-96.79468352
267	32.64225884	-96.76463727
268	32.65688737	-96.76085055
269	32.65300044	-96.77583551
270	32.69809238	-96.93906029
271	32.66626137	-96.94957535
272	32.65475591	-96.95321241
273	32.69158969	-96.93056194
274	32.71353253	-96.93701339
275	32.71229682	-96.92245321
276	32.70984365	-96.91467057
277	32.69876111	-96.91662597
278	32.72817874	-96.92494123
279	32.73301434	-96.90962658
280	32.71728416	-96.91119012
281	32.68380876	-96.91734096
282	32.69860702	-96.90514667
283	32.70096657	-96.89559046
284	32.69465594	-96.89821833
285	32.68376354	-96.90017321
286	32.70299454	-96.88390651
287	32.69572669	-96.88537052
288	32.68411866	-96.88700742
289	32.7119023	-96.87771244
290	32.70902125	-96.87008872
291	32.73821925	-96.9838107
292	32.6691661	-96.88678331
293	32.66028204	-96.88642091
294	32.6539325	-96.88895115
295	32.65911386	-96.8777175
296	32.65668759	-96.86950723
297	32.70995843	-96.89945564
298	32.71704789	-96.8999875
299	32.71166457	-96.88680746
300	32.71874958	-96.88183766
301	32.72831283	-96.8943874
302	32.73492218	-96.89487027
303	32.74041621	-96.88678274
304	32.7234949	-96.89713765
305	32.73626412	-96.88569399
306	32.73118131	-96.88617226
307	32.72437587	-96.88674077
308	32.73823988	-96.87659809
309	32.74012327	-96.86848183
310	32.73166794	-96.87832099
311	32.73190932	-96.86618198
312	32.72735842	-96.87158062
313	32.72418682	-96.87610203
314	32.724562	-96.87987782
315	32.72530066	-96.8664104
316	32.71653247	-96.86985547
317	32.74529104	-96.87766511
318	32.7521422	-96.87174433
319	32.74734317	-96.86925065
320	32.75763347	-96.8700052
321	32.62163537	-96.75999159
322	32.71684053	-96.83438042
323	32.70822114	-96.83383756
324	32.70163369	-96.84245844
325	32.69379074	-96.84231317
326	32.70296129	-96.83736804
327	32.69899237	-96.83429731
328	32.6957138	-96.8277345
329	32.70790184	-96.82613511
330	32.70413318	-96.81872818
331	32.69600841	-96.81897114
332	32.68813495	-96.81836814
333	32.69584822	-96.80959593
334	32.6865624	-96.80996734
335	32.68025998	-96.81903721
336	32.7039548	-96.8109446
337	32.71019702	-96.80665917
338	32.70475582	-96.80403589
339	32.71375563	-96.80154891
340	32.70917061	-96.79652135
341	32.69907096	-96.80078765
342	32.68815981	-96.80342222
343	32.68647159	-96.77913705
344	32.68209151	-96.79383211
345	32.67830587	-96.77604599
346	32.69058638	-96.7958157
347	32.69424536	-96.78854408
348	32.68977748	-96.78590334
349	32.7500927	-96.79184857
350	32.74701182	-96.78268751
351	32.7125179	-96.78893858
352	32.70365319	-96.793801
353	32.70775318	-96.78613872
354	32.70150944	-96.78578377
355	32.66350371	-96.77400788
356	32.66982637	-96.79985094
357	32.67490494	-96.78923751
358	32.67802142	-96.80076317
359	32.71854567	-96.80090534
360	32.71663988	-96.79338835
361	32.72639517	-96.79678419
362	32.72250545	-96.79091943
363	32.71504149	-96.78234601
364	32.69092483	-96.76047972
365	32.68030903	-96.75840053
366	32.6733085	-96.76912143
367	32.67216474	-96.75422399
368	32.66247292	-96.76635399
369	32.73467908	-96.79668827
370	32.73266636	-96.78911639
371	32.72385771	-96.77788009
372	32.74370386	-96.79699347
373	32.73844443	-96.79169894
374	32.73743664	-96.78367569
375	32.69619064	-96.77885178
376	32.73481631	-96.77235408
377	32.71862162	-96.76431469
378	32.74591917	-96.80491813
379	32.74408147	-96.791427
380	32.71830977	-96.7811429
381	32.71414654	-96.77176463
382	32.71114141	-96.77888895
383	32.74775878	-96.80690402
384	32.70633226	-96.77593049
385	32.71035513	-96.76522624
386	32.70269486	-96.76426075
387	32.69930211	-96.77249802
388	32.70773042	-96.75663155
389	32.69073603	-96.75017907
390	32.70665731	-96.75242827
391	32.71858287	-96.75797031
392	32.69931714	-96.74900079
393	32.73435606	-96.76232622
394	32.68112041	-96.83782208
395	32.67953386	-96.82817588
396	32.67209794	-96.82592009
